phrase,tf,df,ngram,char_len,is_protected,noise_penalty,completeness_penalty,base_quality,title_df,claims_df,title_ratio,claims_ratio,title_boost,claims_support_score,support_penalty,final_score,drop_flag,drop_reason,generic_penalty,cleaned_score
오디오 소스,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
오디오 요소,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
응답 메시지,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
터치 시퀀스,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
실리콘 커프,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
유전율 절연,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
케이스 측면,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
모델 데이터,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
댄스 콘텐츠,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
사용자 댄스,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
시안 화합물,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
판매자 단말,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
구매자 단말,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
소수성 특성,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
트레이 수납,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
가상 콘텐츠,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
리미트 구조,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
리미트 기둥,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
금속 전구체,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
메탄올 저장,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
다이오드 어,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
방향족 부류,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
도로 사용자,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
펄스 에너지,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
입력 레이저,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
안테나 포트,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
관여 스코어,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
데이터 흐름,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
흐름 그래프,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
초음파 처리,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
벤튜리 제한,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
텍스트 신호,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
사용자 관심,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
텐셔닝 부재,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
원본 콘텐츠,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
표현 데이터,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
콘텐츠 탐색,3,1,2,5,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,singleton_weak_phrase,0.0,2.4516
구조 재료,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
입자 응집,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
두께 시편,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
계정 개인,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
컴퓨팅 키,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
사전 결정,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
지속 기간,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
회전 운동,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
상부 발판,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
하부 기판,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
하부 터치,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
지상 반송,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
압 시스템,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
탱크 내부,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
변경 요청,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
내부 포드,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
전도 경로,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
면 이미지,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
캐리 라인,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
학습 후보,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
후보 기간,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
차단 재료,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
공통 이득,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
위상 필터,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
외측 커플,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
외측 섹션,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
광대역 광,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
가스 격납,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
측정 물체,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
물체 표면,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
출력 포트,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
타깃 토큰,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
코너 절연,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
절연 박스,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
원료 제작,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
제작 모듈,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
상부 모듈,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
비행 모듈,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
충격 측정,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
자세 가변,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
플랫폼 상,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
터치 입력,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
전동 레일,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
모래 공급,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
벤트 중심,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
세포 검출,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
댄스 동작,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
게임 영상,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
음료 수용,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
음료 용량,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
약 사용자,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
스트랩 면,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
조인트 상,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
전면 수직,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
전자 수송,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
형광 발광,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
트레이 중,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
분리 구동,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
구동 유닛,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
기판 보유,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
배플 커버,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
특정 가스,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
가스 성분,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
측정 블럭,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
생체 피부,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
동적 전단,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
레이 모듈,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
소음 측정,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
머신 러닝,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
변환 계수,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
가상 환경,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
수의 작업,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
논리 출력,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
선수 공간,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
운행 장애,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
공간 조절,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
조절 부재,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
파일 유출,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
혈당 변화,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
식사 후보,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
게이밍 칩,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
표시 소자,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
진공 압력,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
전력 모드,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
조절 파트,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
화소 패드,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
정렬 리드,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
확산 시트,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
단말 기기,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
적외선 촬,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
연소 상태,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
용접 토치,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
검출 유닛,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
통합 표현,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
표현 벡터,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
보조 수평,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
세정 기구,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
정액 공급,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
소켓 커버,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
이동 기구,3,1,2,4,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
틱 피처,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
피처 셋,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
나 연료,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
개인 키,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
열람 키,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
파 소스,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
투명 창,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
이식 후,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
열 수축,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
밀봉 멤,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
갓 커버,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
축 구멍,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
핑 유닛,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
적층 갭,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
열 처리,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
규소 층,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
원 발생,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
골 결손,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
완료 시,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
평가 축,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
에지 링,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
차 분리,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
보조 수,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
연마 세,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
불량 셀,3,1,2,3,False,0.0,0.0,1.625,0,1,0.0,1.0,0.0,1.0333,0.0,2.4516,True,fragment_like,0.0,2.4516
프로세서 프로세서,6,6,2,8,False,0.0,0.0,2.45,0,0,0.0,0.0,0.0,0.0,0.0,2.45,False,,0.0,2.45
문제 해결,6,6,2,4,False,0.0,0.0,2.45,0,0,0.0,0.0,0.0,0.0,0.0,2.45,True,fragment_like,0.0,2.45
HARQ ACK,6,2,2,7,True,0.0,0.0,2.45,0,0,0.0,0.0,0.0,0.0,0.0,2.45,False,,0.0,2.45
탄소 함유,7,2,2,4,False,0.0,0.0,2.0167,0,1,0.0,0.5,0.0,0.5333,0.0,2.4433,True,fragment_like,0.0,2.4433
의료 영상,7,2,2,4,False,0.0,0.0,2.0167,0,1,0.0,0.5,0.0,0.5333,0.0,2.4433,True,fragment_like,0.0,2.4433
시스템 이,10,7,2,4,False,0.0,0.4,2.4417,0,0,0.0,0.0,0.0,0.0,0.0,2.4417,True,fragment_like,0.0,2.4417
조성물 이 제조,7,3,3,6,True,0.3333333333333333,0.0,2.4417,0,0,0.0,0.0,0.0,0.0,0.0,2.4417,False,,0.0,2.4417
종류,7,5,1,2,False,0.0,0.0,2.0917,0,4,0.0,0.8,0.0,0.9333,0.4,2.4383,True,short_unigram,0.0,2.4383
상면,7,5,1,2,False,0.0,0.0,2.0917,0,4,0.0,0.8,0.0,0.9333,0.4,2.4383,True,short_unigram,0.0,2.4383
안과,3,1,1,2,False,0.0,0.4,0.925,1,0,1.0,0.0,1.26,0.0,0.0,2.437,True,short_unigram,0.0,2.437
자원,11,2,1,2,False,0.0,0.0,1.9833,0,2,0.0,1.0,0.0,1.0667,0.4,2.4367,True,short_unigram,0.0,2.4367
마이크로,5,2,1,4,False,0.0,0.0,1.5833,0,2,0.0,1.0,0.0,1.0667,0.0,2.4367,False,,0.0,2.4367
중 최,5,2,2,2,False,0.0,0.3,1.5833,0,2,0.0,1.0,0.0,1.0667,0.0,2.4367,True,fragment_like,0.0,2.4367
정확도 향상,3,3,2,5,False,0.0,0.0,1.875,1,0,0.3333,0.0,0.46,0.0,0.0,2.427,False,,0.0,2.427
가스 처리,6,4,2,4,False,0.0,0.0,2.2,0,1,0.0,0.25,0.0,0.2833,0.0,2.4266,True,fragment_like,0.0,2.4266
신호 수신,6,4,2,4,False,0.0,0.0,2.2,0,1,0.0,0.25,0.0,0.2833,0.0,2.4266,True,fragment_like,0.0,2.4266
신호 출력,6,4,2,4,False,0.0,0.0,2.2,0,1,0.0,0.25,0.0,0.2833,0.0,2.4266,True,fragment_like,0.0,2.4266
추출물 항산화 항균 조성물,3,1,4,11,True,0.0,0.0,2.425,0,0,0.0,0.0,0.0,0.0,0.0,2.425,True,singleton_weak_phrase,0.0,2.425
마이크로세공 메소세공,3,1,2,10,True,0.0,0.0,2.425,0,0,0.0,0.0,0.0,0.0,0.0,2.425,True,singleton_weak_phrase,0.0,2.425
감 방사선 수지 조성물,3,1,4,9,True,0.0,0.0,2.425,0,0,0.0,0.0,0.0,0.0,0.0,2.425,True,fragment_like,0.0,2.425
